sku,product_name,category,brand,unit_price,active
SKU-EH1VR1NECQ,AirSpeaker-D,Laptops,Contoso,1392.32,False
SKU-OROI5J8YIT,AlphaPhone-E,Accessories,Contoso,1548.4,True
SKU-2KODWH8N92,PowerBrick-D,Laptops,Initech,90.61,True
SKU-TP6QAQ3K8A,AirSpeaker-C,Laptops,Initech,858.4,True
SKU-7RV4NMWVSB,AirSpeaker-A,Laptops,Umbrella,248.69,True
SKU-0UKOEFUKPV,FitBand-A,Laptops,Umbrella,864.81,False
SKU-8LYMJ1QI9M,ZenBook-A,Phones,Contoso,870.35,True
SKU-QVAYXAR6YO,NoiseBuds-D,Audio,Umbrella,998.43,True
SKU-6Z1T2XCB3Y,ZenBook-D,Wearables,Umbrella,1785.3,True
SKU-YM33MG1ZAQ,ZenBook-A,Phones,Contoso,1610.36,True
SKU-7QHAK7MDWK,FitBand-B,Tablets,Initech,1274.62,True
SKU-ZIRNK6ZHH3,ChargeCable-B,Tablets,Contoso,1770.5,True
SKU-O5URTXUYUC,AirSpeaker-C,Audio,Acme,1357.87,True
SKU-ECJUIS2GY9,TabPro-E,Wearables,Contoso,1637.8,True
SKU-YTJUQ7X7B7,NoiseBuds-C,Wearables,Acme,1129.17,True
SKU-P9JYQN15IK,PowerBrick-A,Wearables,Contoso,1052.29,True
SKU-PQAHCUA09P,ChargeCable-A,Laptops,Acme,1448.85,True
SKU-CIFLWDR3VW,AlphaPhone-A,Phones,Acme,44.26,True
SKU-MJDIMBM271,AirSpeaker-E,Tablets,Contoso,1381.61,True
SKU-W1WUDCBL4C,NoiseBuds-D,Phones,Umbrella,1868.43,True
SKU-E7PKWCYUKN,TabPro-E,Phones,Globex,1428.6,True
SKU-D1IVXAN25W,AirSpeaker-C,Phones,Umbrella,78.37,True
SKU-M72QLGDVC2,AlphaPhone-D,Wearables,Acme,758.5,True
SKU-GUWJP0QI2C,FitBand-D,Audio,Contoso,1619.31,True
SKU-LP81L51FLM,ChargeCable-C,Audio,Contoso,1916.47,True
SKU-NAVYCS44PH,AirSpeaker-D,Wearables,Contoso,743.11,True
SKU-H62MYZ9VLU,NoiseBuds-B,Tablets,Contoso,1682.34,True
SKU-8WPFQ2BHAI,ZenBook-C,Tablets,Globex,1727.44,False
SKU-IWI08L0HG9,PowerBrick-C,Tablets,Initech,250.83,True
SKU-NCBEKGV1BB,PowerBrick-B,Audio,Acme,1691.5,True
SKU-HG5ZMTGA46,PowerBrick-E,Audio,Globex,651.55,True
SKU-AYN2D7KI3X,TabPro-E,Phones,Umbrella,1187.92,True
SKU-79955CF72G,AirSpeaker-E,Wearables,Initech,1079.69,True
SKU-NNV9IBWGT2,PowerBrick-D,Laptops,Initech,1327.13,True
SKU-LB25485HCQ,NoiseBuds-B,Phones,Contoso,1481.49,True
SKU-XCS1XSRQLN,ZenBook-C,Accessories,Globex,884.12,True
SKU-ZZRJO7VBHH,NoiseBuds-C,Audio,Umbrella,1776.29,True
SKU-5OL5U7NTED,AirSpeaker-C,Phones,Contoso,1619.14,True
SKU-QMVQWPQO2L,AlphaPhone-D,Wearables,Contoso,1571.13,True
SKU-NGIXMC4SX2,ZenBook-D,Accessories,Acme,918.74,True
SKU-7DCBHHLK3Y,ZenBook-E,Phones,Initech,79.92,True
SKU-JZ99106AK3,NoiseBuds-D,Wearables,Umbrella,986.56,True
SKU-2OOUXQS1FO,FitBand-E,Wearables,Initech,1796.5,True
SKU-I0RS210Q2L,AirSpeaker-E,Audio,Globex,384.76,True
SKU-G1ZHQUNUE7,PowerBrick-C,Laptops,Acme,1964.29,True
SKU-A34MPYO2TL,FitBand-D,Phones,Contoso,1615.54,True
SKU-A27F8LWVV5,ChargeCable-E,Wearables,Acme,1420.4,True
SKU-9HOTGDUQ6D,PowerBrick-B,Tablets,Contoso,1355.26,False
SKU-DTBYRGC8KI,AlphaPhone-B,Wearables,Acme,1175.53,True
SKU-XCCSG4OFDT,FitBand-D,Laptops,Contoso,1442.02,True
SKU-RC85EHPZRV,NoiseBuds-C,Wearables,Initech,846.28,False
SKU-7VSYJAFCO3,AirSpeaker-C,Audio,Initech,1690.5,True
SKU-S65QU0K5QZ,FitBand-E,Phones,Initech,1393.51,True
SKU-ZKW3GI60Q6,ChargeCable-D,Audio,Initech,1542.88,True
SKU-GUO8I5JWK6,TabPro-B,Phones,Acme,1585.22,True
SKU-Z0HR9T9CD1,ChargeCable-E,Accessories,Contoso,188.59,True
SKU-LQJSQCZ0N0,ZenBook-E,Phones,Initech,115.95,True
SKU-4OAE7L0RCT,PowerBrick-A,Accessories,Acme,1602.17,False
SKU-I8F34GADKT,AirSpeaker-D,Audio,Contoso,522.21,True
SKU-OC1YFMHBYH,ZenBook-E,Tablets,Acme,1165.45,True
SKU-Z43XZ6OLBA,FitBand-B,Laptops,Initech,889.76,True
SKU-117NIDP9MG,FitBand-A,Tablets,Globex,48.95,True
SKU-YH523GGODL,ChargeCable-B,Accessories,Acme,85.32,True
SKU-UGHT7EHMGO,ChargeCable-C,Wearables,Initech,1654.29,True
SKU-LOQC3XNCHK,NoiseBuds-A,Wearables,Umbrella,1216.71,True
SKU-V9DT94G8V9,AlphaPhone-A,Tablets,Contoso,1049.54,True
SKU-ZY9YLW5L4R,NoiseBuds-E,Wearables,Initech,1888.04,False
SKU-MVVNXIV9IW,ZenBook-C,Accessories,Umbrella,350.19,True
SKU-6L01WCNKFH,NoiseBuds-E,Audio,Acme,519.39,True
SKU-B7V80LKX1S,ChargeCable-D,Laptops,Acme,1513.94,True
SKU-9XKA4LIT6X,AirSpeaker-B,Phones,Umbrella,1550.82,True
SKU-IYZVNLPA5C,NoiseBuds-B,Accessories,Umbrella,812.37,True
SKU-GWFHDV37IC,TabPro-E,Accessories,Contoso,1901.25,True
SKU-0LZIGIKQWJ,PowerBrick-B,Phones,Acme,1875.88,True
SKU-2C9OGPS013,AlphaPhone-B,Phones,Umbrella,29.74,True
SKU-2AN417VF0J,ChargeCable-D,Laptops,Globex,348.62,True
SKU-QQNVCEQFGA,AirSpeaker-C,Laptops,Globex,1640.52,True
SKU-S0R778NRXV,FitBand-A,Laptops,Umbrella,673.42,True
SKU-OB7NUGPJ60,PowerBrick-E,Wearables,Contoso,195.35,True
SKU-SRYZX70IB3,NoiseBuds-E,Accessories,Acme,1570.29,True
SKU-WYZXJQYJV8,ChargeCable-D,Audio,Globex,911.44,False
SKU-4A1X7OV6SG,FitBand-D,Phones,Umbrella,986.87,True
SKU-P3JK8XNLO5,FitBand-A,Accessories,Umbrella,376.62,True
SKU-0DW1MF07OL,ZenBook-C,Accessories,Initech,1322.82,True
SKU-93ACZSX0GN,ZenBook-E,Laptops,Umbrella,1104.18,False
SKU-ZHG8Q3GCG1,AirSpeaker-D,Laptops,Contoso,417.11,True
SKU-J6OWW5FKNJ,ChargeCable-E,Accessories,Globex,683.62,True
SKU-MVRYDC1AU9,PowerBrick-B,Laptops,Initech,1195.18,True
SKU-DSAV917RMP,AirSpeaker-E,Wearables,Globex,1849.2,True
SKU-N6937XNCML,ChargeCable-C,Phones,Globex,1840.23,True
SKU-DQZ05EV5KZ,TabPro-C,Accessories,Contoso,579.08,True
SKU-3NWXROG983,AlphaPhone-E,Phones,Umbrella,1471.83,True
SKU-AMB3LPVOWC,AlphaPhone-B,Wearables,Contoso,1551.39,True
SKU-P779460KHF,PowerBrick-C,Laptops,Umbrella,1617.79,True
SKU-SU4SE2KYT5,ChargeCable-D,Tablets,Initech,1143.1,True
SKU-GQEXIH1XDP,ZenBook-E,Wearables,Contoso,25.95,True
SKU-ZF761HJR6E,PowerBrick-B,Tablets,Contoso,1523.78,True
SKU-ET0DY571VX,NoiseBuds-D,Phones,Acme,217.56,True
SKU-NZ0NXU43IE,AirSpeaker-E,Accessories,Contoso,238.04,True
SKU-DD070EN48U,TabPro-B,Laptops,Acme,1212.62,True
SKU-ACT49LNY2S,AlphaPhone-D,Wearables,Umbrella,1966.14,True
SKU-VHOTQF74RQ,ChargeCable-C,Laptops,Umbrella,488.62,True
SKU-VFX2ZVL9E9,ZenBook-E,Tablets,Umbrella,1292.75,True
SKU-ZR3RZN9L3H,ZenBook-E,Tablets,Acme,610.49,True
SKU-03ZB5GRO9X,ZenBook-C,Audio,Umbrella,1797.06,True
SKU-49TMY91OTK,AirSpeaker-A,Accessories,Globex,1188.47,True
SKU-ZH4OE1U24Z,NoiseBuds-D,Tablets,Contoso,418.71,True
SKU-QFEZKFH00A,FitBand-C,Accessories,Acme,527.69,True
SKU-0UY9F8P47D,PowerBrick-E,Audio,Umbrella,867.37,True
SKU-9GB9XV8WOB,AirSpeaker-D,Wearables,Globex,248.35,True
SKU-IRY8XNY2X1,NoiseBuds-D,Audio,Contoso,161.99,True
SKU-5XJXNECRYS,ZenBook-A,Accessories,Contoso,1361.04,True
SKU-AUUJ02GRXP,ChargeCable-E,Tablets,Umbrella,816.89,True
SKU-UDC62G3AUT,PowerBrick-B,Phones,Globex,1453.09,True
SKU-3RSVZ2E186,TabPro-A,Accessories,Acme,224.46,True
SKU-GVGT2EEHFU,NoiseBuds-A,Laptops,Umbrella,1221.07,True
SKU-4B9SNTP8AK,ChargeCable-B,Phones,Contoso,888.95,True
SKU-8S2XQUZS9M,AirSpeaker-B,Accessories,Contoso,120.65,True
SKU-THD3IGK38V,AirSpeaker-A,Laptops,Contoso,1091.34,True
SKU-HMEWCJN6OC,PowerBrick-D,Audio,Umbrella,170.11,True
SKU-JPZTC09ZGN,ZenBook-C,Phones,Initech,1655.47,True
SKU-X3VPF9PAVC,TabPro-C,Accessories,Initech,1265.12,True
SKU-EDTCXNMJ5I,AlphaPhone-A,Wearables,Initech,1115.59,True
SKU-AN8ND7G0L3,AlphaPhone-D,Audio,Globex,271.14,True
SKU-RTZ5TV6G8O,AirSpeaker-B,Laptops,Umbrella,578.19,True
SKU-M08TV4REAS,ChargeCable-A,Wearables,Contoso,987.79,True
SKU-FEN0B09ZIV,TabPro-E,Tablets,Globex,1267.77,True
SKU-ZG92SJP753,ChargeCable-D,Audio,Initech,370.36,True
SKU-K48OLDC08F,TabPro-E,Audio,Acme,22.68,True
SKU-C0TR58PS0R,TabPro-E,Accessories,Globex,692.45,True
SKU-S95ZOW60ZZ,AirSpeaker-A,Accessories,Globex,967.85,True
SKU-0I0835TVV8,ChargeCable-D,Laptops,Umbrella,372.76,True
SKU-Y5SIC4S8PN,AirSpeaker-E,Audio,Globex,986.38,True
SKU-NE6IT1EKKH,PowerBrick-D,Accessories,Umbrella,679.94,True
SKU-0UHK7X3BQW,TabPro-C,Tablets,Acme,912.45,True
SKU-RMWLMA6GMD,NoiseBuds-E,Accessories,Contoso,697.83,True
SKU-RDSFERFXIO,ZenBook-E,Audio,Contoso,1258.16,True
SKU-KPG3DP4FMP,PowerBrick-D,Phones,Initech,90.54,True
SKU-M5HGBO06FH,TabPro-C,Wearables,Initech,345.79,True
SKU-RXJPT2ZL15,NoiseBuds-E,Audio,Acme,867.91,True
SKU-S74NDDAFS1,TabPro-A,Tablets,Contoso,715.46,False
SKU-IYM90PKR1I,NoiseBuds-D,Audio,Initech,785.91,True
SKU-FSI159I3HZ,ChargeCable-D,Tablets,Globex,1607.7,True
SKU-3ZSG9VWIEB,AlphaPhone-E,Audio,Umbrella,1772.35,True
SKU-97PWDBOLWI,FitBand-C,Wearables,Initech,500.85,True
SKU-MRSXKJKMPL,PowerBrick-E,Wearables,Acme,1672.76,True
SKU-BBB0HQ6DG8,TabPro-B,Tablets,Contoso,919.83,True
SKU-NKDAT5L0N2,FitBand-E,Audio,Acme,551.0,True
SKU-TNXHN5E0EV,TabPro-B,Wearables,Umbrella,1970.0,True
SKU-6XGZ7CTM09,ChargeCable-A,Laptops,Umbrella,1649.65,False
SKU-HZBGTJ5469,ChargeCable-D,Audio,Acme,1987.54,False
SKU-6QZ6CP7SAV,NoiseBuds-D,Wearables,Initech,340.37,True
SKU-ZEBU2Y0OY5,TabPro-C,Phones,Initech,291.82,True
SKU-8F1N2OJGFH,ChargeCable-E,Phones,Contoso,1008.74,False
SKU-Z52QZSKHZT,ChargeCable-A,Laptops,Contoso,1278.46,True
SKU-GBIBF57J2X,TabPro-B,Wearables,Globex,346.09,True
SKU-I3TAMVNCZT,NoiseBuds-C,Phones,Globex,1720.7,True
SKU-ZOWLC33H8G,NoiseBuds-A,Audio,Contoso,1065.83,True
SKU-8T922D0NX5,NoiseBuds-A,Accessories,Globex,824.42,True
SKU-WT3HJU31FI,NoiseBuds-B,Wearables,Acme,1205.5,True
SKU-0N6DGG5GR0,AlphaPhone-B,Laptops,Initech,1271.1,True
SKU-XAFGOVCCI6,TabPro-D,Wearables,Globex,90.31,True
SKU-8DS03VNA31,AirSpeaker-E,Tablets,Globex,1998.79,True
SKU-XBIDFWA88D,AlphaPhone-C,Tablets,Acme,730.66,True
SKU-0MZHRUPFLF,ChargeCable-E,Phones,Umbrella,127.72,True
SKU-CYWE3DKS4F,AlphaPhone-C,Tablets,Contoso,1704.53,True
SKU-6APFXI5N53,PowerBrick-A,Laptops,Acme,1985.08,True
SKU-EGDD8MWE77,AirSpeaker-B,Phones,Umbrella,1632.82,True
SKU-6VGTVYFYK3,AirSpeaker-B,Laptops,Acme,1703.65,False
SKU-MD6X73ZCA7,AirSpeaker-A,Audio,Initech,1253.11,True
SKU-FXLOZ2RCU8,NoiseBuds-A,Laptops,Acme,1844.12,True
SKU-KD9GNLPYO2,ChargeCable-C,Tablets,Acme,76.26,True
SKU-M2XIPRTT3N,AlphaPhone-A,Audio,Initech,1533.85,True
SKU-UPUY0ZIA9A,AlphaPhone-C,Tablets,Contoso,1342.4,True
SKU-U87CM453KF,PowerBrick-E,Laptops,Umbrella,103.87,True
SKU-486I3CE8ZN,TabPro-B,Tablets,Globex,1089.68,True
SKU-A8NZXC45BN,AlphaPhone-B,Tablets,Contoso,1032.03,True
SKU-CCU3FG00ZK,PowerBrick-B,Tablets,Acme,1383.92,True
SKU-OM2ZKF5B1S,ChargeCable-E,Wearables,Globex,159.6,True
SKU-A3Y5T37SZP,NoiseBuds-E,Audio,Initech,1610.73,True
SKU-F9S9EHWHG0,TabPro-D,Audio,Contoso,282.97,True
SKU-U43QLX3F2X,PowerBrick-C,Audio,Umbrella,839.82,True
SKU-HDCV4BKTCV,AlphaPhone-C,Laptops,Contoso,1762.29,True
SKU-1LTWBJ9UU2,TabPro-D,Accessories,Contoso,1122.7,True
SKU-BL7AMKOH10,FitBand-B,Laptops,Globex,761.9,True
SKU-9ZDO0D3FVN,TabPro-C,Audio,Initech,101.12,True
SKU-V4KFQ5DZ53,AirSpeaker-C,Phones,Initech,1345.51,True
SKU-X1F8S0X7M2,NoiseBuds-B,Tablets,Contoso,1972.17,True
SKU-MM4P61NHVC,AirSpeaker-A,Tablets,Initech,1823.12,True
SKU-FWR2F5T82D,FitBand-A,Accessories,Globex,1435.29,True
SKU-DL7FKNDG1J,AirSpeaker-D,Phones,Globex,214.95,True
SKU-RJ5XFEUB4O,FitBand-E,Wearables,Umbrella,482.44,True
SKU-47EN48NYSJ,TabPro-C,Laptops,Initech,377.58,True
SKU-5YWX0I3A4K,ChargeCable-C,Wearables,Umbrella,713.79,True
SKU-FOCNQDQX6Q,NoiseBuds-D,Phones,Acme,474.62,True
SKU-D0771HLL9R,ChargeCable-D,Accessories,Globex,492.41,True
SKU-ZRKBFQXLBV,NoiseBuds-C,Phones,Contoso,1234.76,True
SKU-N7NPRB58YJ,PowerBrick-B,Accessories,Globex,640.49,True
SKU-WDCOKZ5SYJ,NoiseBuds-B,Wearables,Acme,1355.26,True
SKU-3D6M1FMPRY,AirSpeaker-E,Wearables,Contoso,1895.09,True
SKU-FZMYOA2VCY,AirSpeaker-C,Phones,Initech,1278.12,True
SKU-WL9700LFQF,ChargeCable-C,Phones,Initech,1503.8,True
SKU-5E8OSAQ3EQ,ZenBook-C,Tablets,Globex,1503.65,True
SKU-8DH9PTFNM8,PowerBrick-C,Accessories,Contoso,664.42,True
SKU-8UA3A6S5ZX,FitBand-D,Tablets,Contoso,34.83,True
SKU-QOMTS1EGPG,AirSpeaker-A,Laptops,Umbrella,114.77,True
SKU-VTN4YPKW74,PowerBrick-C,Laptops,Acme,567.43,True
SKU-93DXWOR17D,AirSpeaker-A,Phones,Initech,1379.95,True
SKU-PUBKPIQNHQ,AirSpeaker-B,Wearables,Globex,1812.93,True
SKU-E86O3Z0ANI,TabPro-E,Laptops,Contoso,1916.84,True
SKU-K5J42OI6OA,ChargeCable-B,Laptops,Initech,56.54,True
SKU-FN33VM89I9,ChargeCable-C,Tablets,Globex,1979.23,True
SKU-GX32UEW9G6,AirSpeaker-B,Tablets,Initech,648.06,True
SKU-SPD2SW24WJ,TabPro-D,Laptops,Globex,1685.85,True
SKU-T8HDPWVBZ7,AirSpeaker-A,Phones,Initech,364.51,True
SKU-CN0EQWMI6K,FitBand-C,Tablets,Umbrella,130.42,True
SKU-TI221XJ7WW,TabPro-D,Laptops,Acme,759.44,True
SKU-UDQVDK6DRN,AirSpeaker-A,Wearables,Initech,1717.7,True
SKU-4ORAC8CYNL,NoiseBuds-D,Tablets,Acme,445.32,True
SKU-63GAGUVB99,ZenBook-B,Laptops,Initech,311.99,True
SKU-RWTF07GBAS,NoiseBuds-C,Accessories,Contoso,1819.15,True
SKU-F5EHLH07JR,ZenBook-B,Tablets,Umbrella,1876.04,True
SKU-8MTK0RSOGG,TabPro-E,Accessories,Umbrella,30.02,False
SKU-Y5KOV1L28R,NoiseBuds-C,Tablets,Acme,1455.51,True
SKU-5P03WVPUNW,FitBand-B,Tablets,Contoso,621.56,True
SKU-CGBSVK3X8M,PowerBrick-C,Audio,Globex,752.16,True
SKU-BGL2MCXN2E,NoiseBuds-A,Audio,Umbrella,940.39,True
SKU-LALQ26UNVS,ChargeCable-C,Accessories,Contoso,856.02,True
SKU-DKV54C6P1L,PowerBrick-C,Phones,Contoso,1031.86,True
SKU-LH2R9PEGLN,PowerBrick-A,Laptops,Acme,1166.23,True
SKU-UKX496K4O6,ZenBook-B,Phones,Contoso,933.4,True
SKU-7BXCD20J1O,ZenBook-C,Phones,Contoso,1403.92,False
SKU-ULWOZQ48EN,AirSpeaker-D,Audio,Globex,1437.89,True
SKU-WBBADLYPGG,FitBand-C,Laptops,Acme,883.08,False
SKU-6N6975J2D8,ZenBook-B,Audio,Acme,289.07,True
SKU-CLW3JGEQE5,ZenBook-A,Audio,Contoso,1282.43,True
SKU-158OQESUX9,AirSpeaker-B,Audio,Globex,1546.28,True
SKU-L0IJKCU5X0,FitBand-E,Wearables,Initech,1277.39,True
SKU-HC8CAH3GDH,NoiseBuds-C,Phones,Umbrella,1177.58,True
SKU-VS41LQFS6H,TabPro-C,Phones,Acme,462.45,True
SKU-N95S2GKFL5,NoiseBuds-A,Phones,Globex,1291.4,True
SKU-XF50I6GBXQ,ChargeCable-C,Wearables,Globex,672.7,False
SKU-J7DPFSSBJD,ChargeCable-D,Tablets,Contoso,1838.6,True
SKU-X0PKOVTRPY,ZenBook-D,Accessories,Umbrella,1308.52,True
SKU-X8HBBJCDIW,PowerBrick-B,Accessories,Acme,559.69,True
SKU-ZOD05JH2MK,ChargeCable-A,Wearables,Initech,948.02,True
SKU-V0DSZRK6IL,TabPro-E,Phones,Contoso,1693.08,True
SKU-CG6FARMGJC,ZenBook-B,Accessories,Acme,673.92,True
SKU-Y4V8URID3U,AirSpeaker-A,Wearables,Acme,1052.73,False
SKU-94SGFDK0Q0,ChargeCable-A,Audio,Globex,1360.26,True
SKU-9JRNAMZ614,PowerBrick-B,Laptops,Umbrella,1509.53,True
SKU-6VEY0A94XF,AirSpeaker-B,Accessories,Initech,351.74,True
SKU-RI09M0G8W8,AlphaPhone-C,Laptops,Umbrella,1131.91,True
SKU-5Y6Q8SJY5O,AlphaPhone-E,Phones,Globex,1823.93,True
SKU-P9LBSMWPQ8,AlphaPhone-D,Accessories,Initech,1935.91,True
SKU-2K8RYQF8WX,AirSpeaker-C,Wearables,Initech,1313.35,False
SKU-KK2ABKVBLP,AlphaPhone-A,Tablets,Contoso,1966.42,True
SKU-XAJMK4X1FD,NoiseBuds-E,Accessories,Initech,1143.05,True
SKU-J9HVCHRM3W,AlphaPhone-E,Accessories,Acme,887.55,True
SKU-P8DJKLUYLU,ZenBook-B,Accessories,Umbrella,1104.87,True
SKU-YHETKDUWTN,FitBand-E,Accessories,Umbrella,235.73,True
SKU-5PEPL7ZQPP,NoiseBuds-E,Wearables,Contoso,806.02,True
SKU-OAU8P1WKIS,PowerBrick-A,Wearables,Initech,919.06,True
SKU-ETUK1OOA35,FitBand-C,Tablets,Globex,1697.16,True
SKU-QBB3XMDKRL,ZenBook-E,Wearables,Acme,1517.75,True
SKU-C0Y0BHF0RI,PowerBrick-B,Wearables,Contoso,1204.24,True
SKU-Y4KL9ARYEA,ZenBook-C,Phones,Initech,697.47,False
SKU-VEDHR3PCEO,TabPro-B,Phones,Globex,377.95,True
SKU-934T3Y4WPW,PowerBrick-E,Laptops,Initech,698.44,True
SKU-G3XG0TRKY8,NoiseBuds-C,Tablets,Contoso,1360.53,True
SKU-RYOZDPPBQU,FitBand-E,Phones,Globex,529.5,False
SKU-AKX6WB68Q0,AlphaPhone-A,Tablets,Globex,856.21,True
SKU-J9M4SMZOCX,ZenBook-C,Tablets,Globex,776.22,True
SKU-MZMZ2K1KO6,AlphaPhone-B,Accessories,Globex,1531.59,True
SKU-XNQXU71SEL,PowerBrick-A,Audio,Initech,1767.27,True
SKU-8MWOB4FDD7,FitBand-D,Audio,Globex,1399.55,True
SKU-R1930I6G61,AirSpeaker-B,Audio,Initech,686.15,True
SKU-PCWE4C1V47,NoiseBuds-E,Tablets,Globex,868.76,False
SKU-LZN9UHJPKH,ChargeCable-B,Accessories,Globex,290.84,True
SKU-F33GUWYH36,AirSpeaker-D,Laptops,Contoso,340.19,True
SKU-MOTCG06XR3,PowerBrick-B,Laptops,Initech,332.6,True
SKU-URMWUECPNC,PowerBrick-A,Audio,Initech,265.39,True
SKU-C2KEIVLI77,AirSpeaker-B,Laptops,Umbrella,363.08,True
SKU-JZC58CU47S,ChargeCable-C,Accessories,Contoso,409.16,True
SKU-OCZDQ7JBMJ,PowerBrick-D,Audio,Initech,228.02,True
SKU-M1FT07X5IC,PowerBrick-B,Accessories,Contoso,1281.68,True
